Delta_with_1_last_read_pattern,Delta_with_1_last_read_most_frequent_delta,Delta_with_1_last_read_mean_abs_delta,Delta_with_1_last_read_n_stride_changes,Delta_with_1_last_write_pattern,Delta_with_1_last_write_most_frequent_delta,Delta_with_1_last_write_mean_abs_delta,Delta_with_1_last_write_n_stride_changes,Delta_with_2_last_read_pattern,Delta_with_2_last_read_most_frequent_delta,Delta_with_2_last_read_mean_abs_delta,Delta_with_2_last_read_n_stride_changes,Delta_with_2_last_write_pattern,Delta_with_2_last_write_most_frequent_delta,Delta_with_2_last_write_mean_abs_delta,Delta_with_2_last_write_n_stride_changes,Delta_with_3_last_read_pattern,Delta_with_3_last_read_most_frequent_delta,Delta_with_3_last_read_mean_abs_delta,Delta_with_3_last_read_n_stride_changes,Delta_with_3_last_write_pattern,Delta_with_3_last_write_most_frequent_delta,Delta_with_3_last_write_mean_abs_delta,Delta_with_3_last_write_n_stride_changes,Delta_with_1_next_read_pattern,Delta_with_1_next_read_most_frequent_delta,Delta_with_1_next_read_mean_abs_delta,Delta_with_1_next_read_n_stride_changes,Delta_with_1_next_write_pattern,Delta_with_1_next_write_most_frequent_delta,Delta_with_1_next_write_mean_abs_delta,Delta_with_1_next_write_n_stride_changes,Delta_with_2_next_read_pattern,Delta_with_2_next_read_most_frequent_delta,Delta_with_2_next_read_mean_abs_delta,Delta_with_2_next_read_n_stride_changes,Delta_with_2_next_write_pattern,Delta_with_2_next_write_most_frequent_delta,Delta_with_2_next_write_mean_abs_delta,Delta_with_2_next_write_n_stride_changes,Delta_with_3_next_read_pattern,Delta_with_3_next_read_most_frequent_delta,Delta_with_3_next_read_mean_abs_delta,Delta_with_3_next_read_n_stride_changes,Delta_with_3_next_write_pattern,Delta_with_3_next_write_most_frequent_delta,Delta_with_3_next_write_mean_abs_delta,Delta_with_3_next_write_n_stride_changes,code_segment_transitions,n_reads,n_writes,dominant_type_subsequence,entropy_of_addresses,entropy_of_pc
"0.0,4.0,0.0,0.0,-16.0,-46272146575176.0,46272146575180.0,46272146575180.0",0,17352054965694.5,2,"-8.0,4.0,4.0,0.0,-16.0,-46272146575160.0,20.0,0.0",4,5784018321901.5,3,"-8.0,-348.0,-348.0,4.0,-12.0,-46272146575176.0,4.0,4.0",4,5784018321988.0,3,"-8.0,-4.0,-4.0,-4.0,-12.0,-46272146575172.0,4.0,4.0",-4,5784018321901.5,1,"46272146575172.0,-4.0,-4.0,-4.0,-364.0,-46272146575524.0,8.0,8.0",-4,11568036643886.0,2,"12.0,16.0,16.0,-4.0,-20.0,-46272146575180.0,0.0,8.0",16,5784018321907.0,2,"4.0,0.0,0.0,-46272146575176.0,-46272146575160.0,46272146575180.0,0.0,0.0",0,17352054965690.0,2,"4.0,0.0,-16.0,-16.0,20.0,46272146575180.0,0.0,0.0",0,5784018321904.5,2,"-46272146575172.0,-46272146575176.0,4.0,4.0,20.0,46272146575180.0,96.0,96.0",4,17352054965718.5,1,"-12.0,4.0,4.0,4.0,20.0,46272146575172.0,-8.0,-4.0",4,5784018321903.5,2,"8.0,4.0,4.0,100.0,116.0,46272146575172.0,-8.0,-4.0",4,5784018321927.0,1,"8.0,4.0,-4.0,-4.0,16.0,46272146575176.0,-20.0,-20.0",-4,5784018321906.5,3,2,4,4,W (4),2.1556390622295662,2.75
"0.0,0.0,96.0,-104.0,0.0,4.0,0.0,0.0",0,25.5,2,"0.0,0.0,96.0,-8.0,-8.0,4.0,4.0,0.0",0,15.0,2,"4.0,46272146575180.0,46272146575276.0,-8.0,-8.0,-100.0,-100.0,4.0",4,11568036643835.0,2,"20.0,20.0,96.0,-8.0,-8.0,-4.0,-4.0,-4.0",-4,20.5,1,"4.0,4.0,100.0,-4.0,46272146575172.0,-4.0,-4.0,-4.0",-4,5784018321912.0,3,"8.0,4.0,100.0,12.0,12.0,16.0,16.0,-4.0",12,21.5,1,"0.0,96.0,-104.0,4.0,4.0,0.0,0.0,-46272146575176.0",0,5784018321923.0,3,"-8.0,-8.0,-104.0,0.0,4.0,0.0,-16.0,-16.0",-8,19.5,2,"-8.0,-4.0,-100.0,4.0,-46272146575172.0,-46272146575176.0,4.0,4.0",4,11568036643809.0,3,"-4.0,-4.0,-100.0,-12.0,-12.0,4.0,4.0,4.0",4,18.0,1,"-4.0,-46272146575180.0,-46272146575276.0,8.0,8.0,4.0,4.0,228.0",8,11568036643839.0,1,"-20.0,-20.0,-96.0,8.0,8.0,4.0,-4.0,-4.0",-20,20.5,2,0,5,3,R (5),1.9056390622295665,2.5
"-16.0,-46272146575176.0,46272146575180.0,46272146575180.0,0.0,0.0,224.0,-232.0",46272146575180,17352054965751.0,2,"-16.0,-46272146575160.0,20.0,0.0,0.0,0.0,224.0,-8.0",0,5784018321928.5,2,"-12.0,-46272146575176.0,4.0,4.0,4.0,46272146575180.0,46272146575404.0,-8.0",4,17352054965724.0,2,"-12.0,-46272146575172.0,4.0,4.0,20.0,20.0,224.0,-8.0",4,5784018321933.0,2,"-116.0,-46272146575276.0,8.0,8.0,4.0,4.0,228.0,-4.0",8,5784018321956.0,2,"-20.0,-46272146575180.0,0.0,8.0,8.0,4.0,228.0,12.0",8,5784018321932.5,1,"-46272146575160.0,46272146575180.0,0.0,0.0,0.0,224.0,-232.0,4.0",0,11568036643850.0,3,"20.0,46272146575180.0,0.0,0.0,-8.0,-8.0,-232.0,0.0",0,5784018321931.0,1,"20.0,46272146575180.0,224.0,224.0,-8.0,-4.0,-228.0,4.0",224,5784018321986.5,2,"20.0,46272146575172.0,-8.0,-4.0,-4.0,-4.0,-228.0,-12.0",-4,5784018321931.5,1,"244.0,46272146575172.0,-8.0,-4.0,-4.0,-46272146575180.0,-46272146575404.0,8.0",-4,17352054965753.0,2,"16.0,46272146575176.0,-20.0,-20.0,-20.0,-20.0,-224.0,8.0",-20,5784018321938.0,2,2,5,3,R (5),2.0,3.0
"0.0,4.0,0.0,0.0,-16.0,-46272146575176.0,46272146575180.0,46272146575180.0",0,17352054965694.5,2,"-8.0,4.0,4.0,0.0,-16.0,-46272146575160.0,20.0,0.0",4,5784018321901.5,3,"-8.0,-228.0,-228.0,4.0,-12.0,-46272146575176.0,4.0,4.0",4,5784018321958.0,3,"-8.0,-4.0,-4.0,-4.0,-12.0,-46272146575172.0,4.0,4.0",-4,5784018321901.5,1,"46272146575172.0,-4.0,-4.0,-4.0,-244.0,-46272146575404.0,8.0,8.0",-4,11568036643856.0,2,"12.0,16.0,16.0,-4.0,-20.0,-46272146575180.0,0.0,8.0",16,5784018321907.0,2,"4.0,0.0,0.0,-46272146575176.0,-46272146575160.0,46272146575180.0,0.0,0.0",0,17352054965690.0,2,"4.0,0.0,-16.0,-16.0,20.0,46272146575180.0,0.0,0.0",0,5784018321904.5,2,"-46272146575172.0,-46272146575176.0,4.0,4.0,20.0,46272146575180.0,244.0,244.0",4,17352054965755.5,1,"-12.0,4.0,4.0,4.0,20.0,46272146575172.0,-8.0,-4.0",4,5784018321903.5,2,"8.0,4.0,4.0,248.0,264.0,46272146575172.0,-8.0,-4.0",4,5784018321964.0,1,"8.0,4.0,-4.0,-4.0,16.0,46272146575176.0,-20.0,-20.0",-4,5784018321906.5,3,2,4,4,W (4),2.1556390622295662,2.75
"0.0,0.0,244.0,-252.0,0.0,4.0,0.0,0.0",0,62.5,2,"0.0,0.0,244.0,-8.0,-8.0,4.0,4.0,0.0",0,33.5,2,"4.0,46272146575180.0,46272146575424.0,-8.0,-8.0,-248.0,-248.0,4.0",4,11568036643890.5,2,"20.0,20.0,244.0,-8.0,-8.0,-4.0,-4.0,-4.0",-4,39.0,1,"4.0,4.0,248.0,-4.0,46272146575172.0,-4.0,-4.0,-4.0",-4,5784018321930.5,3,"8.0,4.0,248.0,12.0,12.0,16.0,16.0,-4.0",12,40.0,1,"0.0,244.0,-252.0,4.0,4.0,0.0,0.0,-46272146575176.0",0,5784018321960.0,3,"-8.0,-8.0,-252.0,0.0,4.0,0.0,-16.0,-16.0",-8,38.0,2,"-8.0,-4.0,-248.0,4.0,-46272146575172.0,-46272146575176.0,4.0,4.0",4,11568036643827.5,3,"-4.0,-4.0,-248.0,-12.0,-12.0,4.0,4.0,4.0",4,36.5,1,"-4.0,-46272146575180.0,-46272146575424.0,8.0,8.0,4.0,4.0,404.0",8,11568036643879.5,1,"-20.0,-20.0,-244.0,8.0,8.0,4.0,-4.0,-4.0",-20,39.0,2,0,5,3,R (5),1.9056390622295665,2.5
"-16.0,-46272146575176.0,46272146575180.0,46272146575180.0,0.0,0.0,400.0,-408.0",46272146575180,17352054965795.0,2,"-16.0,-46272146575160.0,20.0,0.0,0.0,0.0,400.0,-8.0",0,5784018321950.5,2,"-12.0,-46272146575176.0,4.0,4.0,4.0,46272146575180.0,46272146575580.0,-8.0",4,17352054965746.0,2,"-12.0,-46272146575172.0,4.0,4.0,20.0,20.0,400.0,-8.0",4,5784018321955.0,2,"-264.0,-46272146575424.0,8.0,8.0,4.0,4.0,404.0,-4.0",8,5784018322015.0,2,"-20.0,-46272146575180.0,0.0,8.0,8.0,4.0,404.0,12.0",8,5784018321954.5,1,"-46272146575160.0,46272146575180.0,0.0,0.0,0.0,400.0,-408.0,4.0",0,11568036643894.0,3,"20.0,46272146575180.0,0.0,0.0,-8.0,-8.0,-408.0,0.0",0,5784018321953.0,1,"20.0,46272146575180.0,400.0,400.0,-8.0,-4.0,-404.0,4.0",400,5784018322052.5,2,"20.0,46272146575172.0,-8.0,-4.0,-4.0,-4.0,-404.0,-12.0",-4,5784018321953.5,1,"420.0,46272146575172.0,-8.0,-4.0,-4.0,-46272146575180.0,-46272146575580.0,8.0",-4,17352054965797.0,2,"16.0,46272146575176.0,-20.0,-20.0,-20.0,-20.0,-400.0,8.0",-20,5784018321960.0,2,2,5,3,R (5),2.0,3.0
"0.0,4.0,0.0,0.0,-16.0,-46272146575176.0,46272146575180.0,46272146575180.0",0,17352054965694.5,2,"-8.0,4.0,4.0,0.0,-16.0,-46272146575160.0,20.0,0.0",4,5784018321901.5,3,"-8.0,-404.0,-404.0,4.0,-12.0,-46272146575176.0,4.0,4.0",4,5784018322002.0,3,"-8.0,-4.0,-4.0,-4.0,-12.0,-46272146575172.0,4.0,4.0",-4,5784018321901.5,1,"46272146575172.0,-4.0,-4.0,-4.0,-420.0,-46272146575580.0,8.0,8.0",-4,11568036643900.0,2,"12.0,16.0,16.0,-4.0,-20.0,-46272146575180.0,0.0,8.0",16,5784018321907.0,2,"4.0,0.0,0.0,-46272146575176.0,-46272146575160.0,46272146575180.0,0.0,0.0",0,17352054965690.0,2,"4.0,0.0,-16.0,-16.0,20.0,46272146575180.0,0.0,0.0",0,5784018321904.5,2,"-46272146575172.0,-46272146575176.0,4.0,4.0,20.0,46272146575180.0,128.0,128.0",4,17352054965726.5,1,"-12.0,4.0,4.0,4.0,20.0,46272146575172.0,-8.0,-4.0",4,5784018321903.5,2,"8.0,4.0,4.0,132.0,148.0,46272146575172.0,-8.0,-4.0",4,5784018321935.0,1,"8.0,4.0,-4.0,-4.0,16.0,46272146575176.0,-20.0,-20.0",-4,5784018321906.5,3,2,4,4,W (4),2.1556390622295662,2.75
"0.0,0.0,128.0,-136.0,0.0,4.0,0.0,0.0",0,33.5,2,"0.0,0.0,128.0,-8.0,-8.0,4.0,4.0,0.0",0,19.0,2,"4.0,46272146575180.0,46272146575308.0,-8.0,-8.0,-132.0,-132.0,4.0",4,11568036643847.0,2,"20.0,20.0,128.0,-8.0,-8.0,-4.0,-4.0,-4.0",-4,24.5,1,"4.0,4.0,132.0,-4.0,46272146575172.0,-4.0,-4.0,-4.0",-4,5784018321916.0,3,"8.0,4.0,132.0,12.0,12.0,16.0,16.0,-4.0",12,25.5,1,"0.0,128.0,-136.0,4.0,4.0,0.0,0.0,-46272146575176.0",0,5784018321931.0,3,"-8.0,-8.0,-136.0,0.0,4.0,0.0,-16.0,-16.0",-8,23.5,2,"-8.0,-4.0,-132.0,4.0,-46272146575172.0,-46272146575176.0,4.0,4.0",4,11568036643813.0,3,"-4.0,-4.0,-132.0,-12.0,-12.0,4.0,4.0,4.0",4,22.0,1,"-4.0,-46272146575180.0,-46272146575308.0,8.0,8.0,4.0,4.0,336.0",8,11568036643856.5,1,"-20.0,-20.0,-128.0,8.0,8.0,4.0,-4.0,-4.0",-20,24.5,2,0,5,3,R (5),1.9056390622295665,2.5
"-16.0,-46272146575176.0,46272146575180.0,46272146575180.0,0.0,0.0,332.0,-340.0",46272146575180,17352054965778.0,2,"-16.0,-46272146575160.0,20.0,0.0,0.0,0.0,332.0,-8.0",0,5784018321942.0,2,"-12.0,-46272146575176.0,4.0,4.0,4.0,46272146575180.0,46272146575512.0,-8.0",4,17352054965737.5,2,"-12.0,-46272146575172.0,4.0,4.0,20.0,20.0,332.0,-8.0",4,5784018321946.5,2,"-148.0,-46272146575308.0,8.0,8.0,4.0,4.0,336.0,-4.0",8,5784018321977.5,2,"-20.0,-46272146575180.0,0.0,8.0,8.0,4.0,336.0,12.0",8,5784018321946.0,1,"-46272146575160.0,46272146575180.0,0.0,0.0,0.0,332.0,-340.0,4.0",0,11568036643877.0,3,"20.0,46272146575180.0,0.0,0.0,-8.0,-8.0,-340.0,0.0",0,5784018321944.5,1,"20.0,46272146575180.0,332.0,332.0,-8.0,-4.0,-336.0,4.0",332,5784018322027.0,2,"20.0,46272146575172.0,-8.0,-4.0,-4.0,-4.0,-336.0,-12.0",-4,5784018321945.0,1,"352.0,46272146575172.0,-8.0,-4.0,-4.0,-46272146575180.0,-46272146575512.0,8.0",-4,17352054965780.0,2,"16.0,46272146575176.0,-20.0,-20.0,-20.0,-20.0,-332.0,8.0",-20,5784018321951.5,2,2,5,3,R (5),2.0,3.0
"0.0,4.0,0.0,0.0,-16.0,-46272146575176.0,46272146575180.0,46272146575180.0",0,17352054965694.5,2,"-8.0,4.0,4.0,0.0,-16.0,-46272146575160.0,20.0,0.0",4,5784018321901.5,3,"-8.0,-336.0,-336.0,4.0,-12.0,-46272146575176.0,4.0,4.0",4,5784018321985.0,3,"-8.0,-4.0,-4.0,-4.0,-12.0,-46272146575172.0,4.0,4.0",-4,5784018321901.5,1,"46272146575172.0,-4.0,-4.0,-4.0,-352.0,-46272146575512.0,8.0,8.0",-4,11568036643883.0,2,"12.0,16.0,16.0,-4.0,-20.0,-46272146575180.0,0.0,8.0",16,5784018321907.0,2,"4.0,0.0,0.0,-46272146575176.0,-46272146575160.0,46272146575180.0,0.0,0.0",0,17352054965690.0,2,"4.0,0.0,-16.0,-16.0,20.0,46272146575180.0,0.0,0.0",0,5784018321904.5,2,"-46272146575172.0,-46272146575176.0,4.0,4.0,20.0,46272146575180.0,16.0,16.0",4,17352054965698.5,1,"-12.0,4.0,4.0,4.0,20.0,46272146575172.0,-8.0,-4.0",4,5784018321903.5,2,"8.0,4.0,4.0,20.0,36.0,46272146575172.0,-8.0,-4.0",4,5784018321907.0,1,"8.0,4.0,-4.0,-4.0,16.0,46272146575176.0,-20.0,-20.0",-4,5784018321906.5,3,2,4,4,W (4),2.1556390622295662,2.75
"0.0,0.0,16.0,-24.0,0.0,4.0,0.0,0.0",0,5.5,2,"0.0,0.0,16.0,-8.0,-8.0,4.0,4.0,0.0",0,5.0,2,"4.0,46272146575180.0,46272146575196.0,-8.0,-8.0,-20.0,-20.0,4.0",4,11568036643805.0,2,"20.0,20.0,16.0,-8.0,-8.0,-4.0,-4.0,-4.0",-4,10.5,1,"4.0,4.0,20.0,-4.0,46272146575172.0,-4.0,-4.0,-4.0",-4,5784018321902.0,3,"8.0,4.0,20.0,12.0,12.0,16.0,16.0,-4.0",12,11.5,1,"0.0,16.0,-24.0,4.0,4.0,0.0,0.0,-46272146575176.0",0,5784018321903.0,3,"-8.0,-8.0,-24.0,0.0,4.0,0.0,-16.0,-16.0",-8,9.5,2,"-8.0,-4.0,-20.0,4.0,-46272146575172.0,-46272146575176.0,4.0,4.0",4,11568036643799.0,3,"-4.0,-4.0,-20.0,-12.0,-12.0,4.0,4.0,4.0",4,8.0,1,"-4.0,-46272146575180.0,-46272146575196.0,8.0,8.0,4.0,4.0,372.0",8,11568036643847.0,1,"-20.0,-20.0,-16.0,8.0,8.0,4.0,-4.0,-4.0",-20,10.5,2,0,5,3,R (5),1.9056390622295665,2.5
"-16.0,-46272146575176.0,46272146575180.0,46272146575180.0,0.0,0.0,368.0,-376.0",46272146575180,17352054965787.0,2,"-16.0,-46272146575160.0,20.0,0.0,0.0,0.0,368.0,-8.0",0,5784018321946.5,2,"-12.0,-46272146575176.0,4.0,4.0,4.0,46272146575180.0,46272146575548.0,-8.0",4,17352054965742.0,2,"-12.0,-46272146575172.0,4.0,4.0,20.0,20.0,368.0,-8.0",4,5784018321951.0,2,"-36.0,-46272146575196.0,8.0,8.0,4.0,4.0,372.0,-4.0",8,5784018321954.0,2,"-20.0,-46272146575180.0,0.0,8.0,8.0,4.0,372.0,12.0",8,5784018321950.5,1,"-46272146575160.0,46272146575180.0,0.0,0.0,0.0,368.0,-376.0,4.0",0,11568036643886.0,3,"20.0,46272146575180.0,0.0,0.0,-8.0,-8.0,-376.0,0.0",0,5784018321949.0,1,"20.0,46272146575180.0,368.0,368.0,-8.0,-4.0,-372.0,4.0",368,5784018322040.5,2,"20.0,46272146575172.0,-8.0,-4.0,-4.0,-4.0,-372.0,-12.0",-4,5784018321949.5,1,"388.0,46272146575172.0,-8.0,-4.0,-4.0,-46272146575180.0,-46272146575548.0,8.0",-4,17352054965789.0,2,"16.0,46272146575176.0,-20.0,-20.0,-20.0,-20.0,-368.0,8.0",-20,5784018321956.0,2,2,5,3,R (5),2.0,3.0
"0.0,4.0,0.0,0.0,-16.0,-46272146575176.0,46272146575180.0,46272146575180.0",0,17352054965694.5,2,"-8.0,4.0,4.0,0.0,-16.0,-46272146575160.0,20.0,0.0",4,5784018321901.5,3,"-8.0,-372.0,-372.0,4.0,-12.0,-46272146575176.0,4.0,4.0",4,5784018321994.0,3,"-8.0,-4.0,-4.0,-4.0,-12.0,-46272146575172.0,4.0,4.0",-4,5784018321901.5,1,"46272146575172.0,-4.0,-4.0,-4.0,-388.0,-46272146575548.0,8.0,8.0",-4,11568036643892.0,2,"12.0,16.0,16.0,-4.0,-20.0,-46272146575180.0,0.0,8.0",16,5784018321907.0,2,"4.0,0.0,0.0,-46272146575176.0,-46272146575160.0,46272146575180.0,0.0,0.0",0,17352054965690.0,2,"4.0,0.0,-16.0,-16.0,20.0,46272146575180.0,0.0,0.0",0,5784018321904.5,2,"-46272146575172.0,-46272146575176.0,4.0,4.0,20.0,46272146575180.0,108.0,108.0",4,17352054965721.5,1,"-12.0,4.0,4.0,4.0,20.0,46272146575172.0,-8.0,-4.0",4,5784018321903.5,2,"8.0,4.0,4.0,112.0,128.0,46272146575172.0,-8.0,-4.0",4,5784018321930.0,1,"8.0,4.0,-4.0,-4.0,16.0,46272146575176.0,-20.0,-20.0",-4,5784018321906.5,3,2,4,4,W (4),2.1556390622295662,2.75
"0.0,0.0,108.0,-116.0,0.0,4.0,0.0,0.0",0,28.5,2,"0.0,0.0,108.0,-8.0,-8.0,4.0,4.0,0.0",0,16.5,2,"4.0,46272146575180.0,46272146575288.0,-8.0,-8.0,-112.0,-112.0,4.0",4,11568036643839.5,2,"20.0,20.0,108.0,-8.0,-8.0,-4.0,-4.0,-4.0",-4,22.0,1,"4.0,4.0,112.0,-4.0,46272146575172.0,-4.0,-4.0,-4.0",-4,5784018321913.5,3,"8.0,4.0,112.0,12.0,12.0,16.0,16.0,-4.0",12,23.0,1,"0.0,108.0,-116.0,4.0,4.0,0.0,0.0,-46272146575176.0",0,5784018321926.0,3,"-8.0,-8.0,-116.0,0.0,4.0,0.0,-16.0,-16.0",-8,21.0,2,"-8.0,-4.0,-112.0,4.0,-46272146575172.0,-46272146575176.0,4.0,4.0",4,11568036643810.5,3,"-4.0,-4.0,-112.0,-12.0,-12.0,4.0,4.0,4.0",4,19.5,1,"-4.0,-46272146575180.0,-46272146575288.0,8.0,8.0,4.0,4.0,108.0",8,11568036643825.5,1,"-20.0,-20.0,-108.0,8.0,8.0,4.0,-4.0,-4.0",-20,22.0,2,0,5,3,R (5),1.9056390622295665,2.5
"-16.0,-46272146575176.0,46272146575180.0,46272146575180.0,0.0,0.0,104.0,-112.0",46272146575180,17352054965721.0,2,"-16.0,-46272146575160.0,20.0,0.0,0.0,0.0,104.0,-8.0",0,5784018321913.5,2,"-12.0,-46272146575176.0,4.0,4.0,4.0,46272146575180.0,46272146575284.0,-8.0",4,17352054965709.0,2,"-12.0,-46272146575172.0,4.0,4.0,20.0,20.0,104.0,-8.0",4,5784018321918.0,2,"-128.0,-46272146575288.0,8.0,8.0,4.0,4.0,108.0,-4.0",8,5784018321944.0,2,"-20.0,-46272146575180.0,0.0,8.0,8.0,4.0,108.0,12.0",8,5784018321917.5,1,"-46272146575160.0,46272146575180.0,0.0,0.0,0.0,104.0,-112.0,4.0",0,11568036643820.0,3,"20.0,46272146575180.0,0.0,0.0,-8.0,-8.0,-112.0,0.0",0,5784018321916.0,1,"20.0,46272146575180.0,104.0,104.0,-8.0,-4.0,-108.0,4.0",104,5784018321941.5,2,"20.0,46272146575172.0,-8.0,-4.0,-4.0,-4.0,-108.0,-12.0",-4,5784018321916.5,1,"124.0,46272146575172.0,-8.0,-4.0,-4.0,-46272146575180.0,-46272146575284.0,8.0",-4,17352054965723.0,2,"16.0,46272146575176.0,-20.0,-20.0,-20.0,-20.0,-104.0,8.0",-20,5784018321923.0,2,2,5,3,R (5),2.0,3.0
"0.0,4.0,0.0,0.0,-16.0,-46272146575176.0,46272146575180.0,46272146575180.0",0,17352054965694.5,2,"-8.0,4.0,4.0,0.0,-16.0,-46272146575160.0,20.0,0.0",4,5784018321901.5,3,"-8.0,-108.0,-108.0,4.0,-12.0,-46272146575176.0,4.0,4.0",4,5784018321928.0,3,"-8.0,-4.0,-4.0,-4.0,-12.0,-46272146575172.0,4.0,4.0",-4,5784018321901.5,1,"46272146575172.0,-4.0,-4.0,-4.0,-124.0,-46272146575284.0,8.0,8.0",-4,11568036643826.0,2,"12.0,16.0,16.0,-4.0,-20.0,-46272146575180.0,0.0,8.0",16,5784018321907.0,2,"4.0,0.0,0.0,-46272146575176.0,-46272146575160.0,46272146575180.0,0.0,0.0",0,17352054965690.0,2,"4.0,0.0,-16.0,-16.0,20.0,46272146575180.0,0.0,0.0",0,5784018321904.5,2,"-46272146575172.0,-46272146575176.0,4.0,4.0,20.0,46272146575180.0,32.0,32.0",4,17352054965702.5,1,"-12.0,4.0,4.0,4.0,20.0,46272146575172.0,-8.0,-4.0",4,5784018321903.5,2,"8.0,4.0,4.0,36.0,52.0,46272146575172.0,-8.0,-4.0",4,5784018321911.0,1,"8.0,4.0,-4.0,-4.0,16.0,46272146575176.0,-20.0,-20.0",-4,5784018321906.5,3,2,4,4,W (4),2.1556390622295662,2.75
"0.0,0.0,32.0,-40.0,0.0,4.0,0.0,0.0",0,9.5,2,"0.0,0.0,32.0,-8.0,-8.0,4.0,4.0,0.0",0,7.0,2,"4.0,46272146575180.0,46272146575212.0,-8.0,-8.0,-36.0,-36.0,4.0",4,11568036643811.0,2,"20.0,20.0,32.0,-8.0,-8.0,-4.0,-4.0,-4.0",-4,12.5,1,"4.0,4.0,36.0,-4.0,46272146575172.0,-4.0,-4.0,-4.0",-4,5784018321904.0,3,"8.0,4.0,36.0,12.0,12.0,16.0,16.0,-4.0",12,13.5,1,"0.0,32.0,-40.0,4.0,4.0,0.0,0.0,-46272146575176.0",0,5784018321907.0,3,"-8.0,-8.0,-40.0,0.0,4.0,0.0,-16.0,-16.0",-8,11.5,2,"-8.0,-4.0,-36.0,4.0,-46272146575172.0,-46272146575176.0,4.0,4.0",4,11568036643801.0,3,"-4.0,-4.0,-36.0,-12.0,-12.0,4.0,4.0,4.0",4,10.0,1,"-4.0,-46272146575180.0,-46272146575212.0,8.0,8.0,4.0,4.0,120.0",8,11568036643817.5,1,"-20.0,-20.0,-32.0,8.0,8.0,4.0,-4.0,-4.0",-20,12.5,2,0,5,3,R (5),1.9056390622295665,2.5
"-16.0,-46272146575176.0,46272146575180.0,46272146575180.0,0.0,0.0,116.0,-124.0",46272146575180,17352054965724.0,2,"-16.0,-46272146575160.0,20.0,0.0,0.0,0.0,116.0,-8.0",0,5784018321915.0,2,"-12.0,-46272146575176.0,4.0,4.0,4.0,46272146575180.0,46272146575296.0,-8.0",4,17352054965710.5,2,"-12.0,-46272146575172.0,4.0,4.0,20.0,20.0,116.0,-8.0",4,5784018321919.5,2,"-52.0,-46272146575212.0,8.0,8.0,4.0,4.0,120.0,-4.0",8,5784018321926.5,2,"-20.0,-46272146575180.0,0.0,8.0,8.0,4.0,120.0,12.0",8,5784018321919.0,1,"-46272146575160.0,46272146575180.0,0.0,0.0,0.0,116.0,-124.0,4.0",0,11568036643823.0,3,"20.0,46272146575180.0,0.0,0.0,-8.0,-8.0,-124.0,0.0",0,5784018321917.5,1,"20.0,46272146575180.0,116.0,116.0,-8.0,-4.0,-120.0,4.0",116,5784018321946.0,2,"20.0,46272146575172.0,-8.0,-4.0,-4.0,-4.0,-120.0,-12.0",-4,5784018321918.0,1,"136.0,46272146575172.0,-8.0,-4.0,-4.0,-46272146575180.0,-46272146575296.0,8.0",-4,17352054965726.0,2,"16.0,46272146575176.0,-20.0,-20.0,-20.0,-20.0,-116.0,8.0",-20,5784018321924.5,2,2,5,3,R (5),2.0,3.0
"0.0,4.0,0.0,0.0,-16.0,-46272146575176.0,46272146575180.0,46272146575180.0",0,17352054965694.5,2,"-8.0,4.0,4.0,0.0,-16.0,-46272146575160.0,20.0,0.0",4,5784018321901.5,3,"-8.0,-120.0,-120.0,4.0,-12.0,-46272146575176.0,4.0,4.0",4,5784018321931.0,3,"-8.0,-4.0,-4.0,-4.0,-12.0,-46272146575172.0,4.0,4.0",-4,5784018321901.5,1,"46272146575172.0,-4.0,-4.0,-4.0,-136.0,-46272146575296.0,8.0,8.0",-4,11568036643829.0,2,"12.0,16.0,16.0,-4.0,-20.0,-46272146575180.0,0.0,8.0",16,5784018321907.0,2,"4.0,0.0,0.0,-46272146575176.0,-46272146575160.0,46272146575180.0,0.0,0.0",0,17352054965690.0,2,"4.0,0.0,-16.0,-16.0,20.0,46272146575180.0,0.0,0.0",0,5784018321904.5,2,"-46272146575172.0,-46272146575176.0,4.0,4.0,20.0,46272146575180.0,380.0,380.0",4,17352054965789.5,1,"-12.0,4.0,4.0,4.0,20.0,46272146575172.0,-8.0,-4.0",4,5784018321903.5,2,"8.0,4.0,4.0,384.0,400.0,46272146575172.0,-8.0,-4.0",4,5784018321998.0,1,"8.0,4.0,-4.0,-4.0,16.0,46272146575176.0,-20.0,-20.0",-4,5784018321906.5,3,2,4,4,W (4),2.1556390622295662,2.75
